host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,beds,amenities,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,review_scores_rating,instant_bookable,reviews_per_month,source_city,GEOID,area_sqmiles,crime_count,population,NatWalkInd,host_response_time_ord,amenities_list,safety_amenities_count,convenience_amenities_count,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,room_type_nan,is_unique_stay,population_per_sqmile,crime_per_1000,crime_per_sqmile,host_years,price_per_person,dist_km_downtown,dist_km_airport,log_dist_km_downtown,log_dist_km_airport,source_city_LA,source_city_OAK,source_city_SD,source_city_SF,source_city_nan,listing_age_years,reviews_per_year,bathrooms_per_bedroom,bath/bed
2013-11-26,,1.0,0.5,0.0,1.0,1.0,1.0,1.0,Piedmont Pines,37.8175,-122.19134,Entire guest suite,Entire home/apt,2,1.0,"[""Coffee maker"", ""Dishes and silverware"", ""Host greets you"", ""Essentials"", ""Hot water"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Iron"", ""TV with standard cable"", ""First aid kit"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Free street parking"", ""Shampoo"", ""Microwave"", ""Kitchen"", ""Dishwasher"", ""Free parking on premises"", ""Hair dryer"", ""Hangers"", ""Heating"", ""Backyard"", ""Stove"", ""Wifi"", ""Fire extinguisher""]",145.0,10,90,t,14,44,74,338,122,2,0,2013-12-06,4.93,0.0,0.85,OAK,6001404600.0,1.8833618232,297.0,4767.0,7.91666666575,1.0,"['Coffee maker', 'Dishes and silverware', 'Host greets you', 'Essentials', 'Hot water', 'Refrigerator', 'Carbon monoxide alarm', 'Cooking basics', 'Iron', 'TV with standard cable', 'First aid kit', 'Smoke alarm', 'Luggage dropoff allowed', 'Oven', 'Free street parking', 'Shampoo', 'Microwave', 'Kitchen', 'Dishwasher', 'Free parking on premises', 'Hair dryer', 'Hangers', 'Heating', 'Backyard', 'Stove', 'Wifi', 'Fire extinguisher']",4,4,1,0,0,0,0,0,2531.1121534259632,62.30333543108873,157.6967295086031,11.84,72.5,7.160942616396983,10.99682171211991,2.0993596790197904,2.4846417573837645,0,1,0,0,0,11.810958904109588,9.601154833190762,1.0,1.0
2013-03-13,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Fairview Park,37.84916,-122.25684,Entire home,Entire home/apt,2,1.0,"[""Mini fridge"", ""Coffee maker"", ""Long term stays allowed"", ""Dryer"", ""Dishes and silverware"", ""Host greets you"", ""Portable fans"", ""Essentials"", ""Hot water"", ""Cooking basics"", ""Iron"", ""Freezer"", ""Conditioner"", ""Smoke alarm"", ""Shampoo"", ""Washer"", ""Microwave"", ""Kitchen"", ""Induction stove"", ""Hair dryer"", ""Hangers"", ""Heating"", ""Wifi"", ""Private entrance""]",98.0,5,731,t,10,40,61,336,78,1,0,2013-12-29,4.78,0.0,0.55,OAK,6001400400.0,0.2765008818,336.0,4395.0,17.61111111,1.0,"['Mini fridge', 'Coffee maker', 'Long term stays allowed', 'Dryer', 'Dishes and silverware', 'Host greets you', 'Portable fans', 'Essentials', 'Hot water', 'Cooking basics', 'Iron', 'Freezer', 'Conditioner', 'Smoke alarm', 'Shampoo', 'Washer', 'Microwave', 'Kitchen', 'Induction stove', 'Hair dryer', 'Hangers', 'Heating', 'Wifi', 'Private entrance']",1,3,1,0,0,0,0,0,15895.066848933284,76.45051194539249,1215.185998007186,12.55,49.0,5.137429028872756,14.555557200606442,1.8144059295299937,2.7444179510263504,0,1,0,0,0,11.747945205479452,6.197077154523964,1.0,1.0
2010-08-14,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,Shafter,37.83966,-122.25546,Entire guesthouse,Entire home/apt,2,1.0,"[""Self check-in"", ""Mini fridge"", ""Laundromat nearby"", ""AC - split type ductless system"", ""Other induction stove"", ""Coffee maker"", ""Long term stays allowed"", ""Outdoor furniture"", ""Dishes and silverware"", ""Portable fans"", ""Sound system"", ""Dedicated workspace"", ""Essentials"", ""Hot water"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Outdoor dining area"", ""Shared patio or balcony"", ""Cooking basics"", ""Iron"", ""Children\u2019s dinnerware"", ""Board games"", ""Toaster"", ""TV with standard cable"", ""First aid kit"", ""Conditioner"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Coffee"", ""Shared backyard \u2013 Fully fenced"", ""Luggage dropoff allowed"", ""Free street parking"", ""Pack \u2019n play/Travel crib"", ""Children\u2019s books and toys"", ""Shampoo"", ""Babysitter recommendations"", ""Microwave"", ""Kitchen"", ""Keypad"", ""Free parking on premises"", ""Hair dryer"", ""Garden view"", ""Cleaning products"", ""Hangers"", ""EV charger"", ""Heating"", ""Beach essentials"", ""Outlet covers"", ""Body soap"", ""Wifi"", ""Shower gel"", ""Cleaning available during stay"", ""Clothing storage"", ""Single level home"", ""Hot water kettle"", ""Bed linens"", ""Private entrance"", ""Books and reading material"", ""Fire extinguisher""]",195.0,2,21,t,9,27,39,206,548,49,1,2014-01-22,4.97,0.0,3.85,OAK,6001400300.0,0.4288957101,1008.0,5727.0,15.7916666675,0.0,"['Self check-in', 'Mini fridge', 'Laundromat nearby', 'AC - split type ductless system', 'Other induction stove', 'Coffee maker', 'Long term stays allowed', 'Outdoor furniture', 'Dishes and silverware', 'Portable fans', 'Sound system', 'Dedicated workspace', 'Essentials', 'Hot water', 'Refrigerator', 'Carbon monoxide alarm', 'Outdoor dining area', 'Shared patio or balcony', 'Cooking basics', 'Iron', 'Children’s dinnerware', 'Board games', 'Toaster', 'TV with standard cable', 'First aid kit', 'Conditioner', 'Smoke alarm', 'Extra pillows and blankets', 'Coffee', 'Shared backyard – Fully fenced', 'Luggage dropoff allowed', 'Free street parking', 'Pack ’n play/Travel crib', 'Children’s books and toys', 'Shampoo', 'Babysitter recommendations', 'Microwave', 'Kitchen', 'Keypad', 'Free parking on premises', 'Hair dryer', 'Garden view', 'Cleaning products', 'Hangers', 'EV charger', 'Heating', 'Beach essentials', 'Outlet covers', 'Body soap', 'Wifi', 'Shower gel', 'Cleaning available during stay', 'Clothing storage', 'Single level home', 'Hot water kettle', 'Bed linens', 'Private entrance', 'Books and reading material', 'Fire extinguisher']",4,6,1,0,0,0,0,0,13352.896438774616,176.00838135149294,2350.2216885428343,15.13,97.5,4.15979805839878,13.498608469416324,1.6408974427584109,2.674052677194881,0,1,0,0,0,11.68219178082192,43.28904731043421,1.0,1.0
2013-04-07,,1.0,0.0,0.0,1.0,1.0,1.0,0.0,Oakmore,37.80807,-122.21471,Entire home,Entire home/apt,5,2.0,"[""Self check-in"", ""Long term stays allowed"", ""Free washer \u2013 In unit"", ""Private backyard \u2013 Fully fenced"", ""56 inch HDTV with Amazon Prime Video, Chromecast, Netflix, standard cable, Hulu, DVD player"", ""Dishes and silverware"", ""Rice maker"", ""Portable fans"", ""Outdoor furniture"", ""BBQ grill"", ""Dedicated workspace"", ""Essentials"", ""Hot water"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Outdoor dining area"", ""Cooking basics"", ""Iron"", ""Toaster"", ""Freezer"", ""First aid kit"", ""Conditioner"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Central air conditioning"", ""Wine glasses"", ""Coffee"", ""Private patio or balcony"", ""Luggage dropoff allowed"", ""Free street parking"", ""Barbecue utensils"", ""Shampoo"", ""Microwave"", ""Kitchen"", ""Free dryer \u2013 In unit"", ""Drying rack for clothing"", ""Coffee maker: drip coffee maker, espresso machine"", ""Dishwasher"", ""Hair dryer"", ""Cleaning products"", ""Hangers"", ""Yamaha sound system with aux"", ""Central heating"", ""Stainless steel oven"", ""Room-darkening shades"", ""Dining table"", ""Body soap"", ""Wifi"", ""Shower gel"", ""Clothing storage"", ""Blender"", ""Hot water kettle"", ""Bed linens"", ""Lockbox"", ""Private entrance"", ""Stainless steel induction stove"", ""Exercise equipment: stationary bike"", ""Books and reading material"", ""Ceiling fan"", ""Fire extinguisher"", ""Baking sheet""]",162.0,2,1125,t,0,0,0,267,18,0,0,2015-12-29,4.94,0.0,0.15,OAK,6001404800.0,0.2426275566,315.0,2622.0,14.083333335,1.0,"['Self check-in', 'Long term stays allowed', 'Free washer – In unit', 'Private backyard – Fully fenced', '56 inch HDTV with Amazon Prime Video, Chromecast, Netflix, standard cable, Hulu, DVD player', 'Dishes and silverware', 'Rice maker', 'Portable fans', 'Outdoor furniture', 'BBQ grill', 'Dedicated workspace', 'Essentials', 'Hot water', 'Refrigerator', 'Carbon monoxide alarm', 'Outdoor dining area', 'Cooking basics', 'Iron', 'Toaster', 'Freezer', 'First aid kit', 'Conditioner', 'Smoke alarm', 'Extra pillows and blankets', 'Central air conditioning', 'Wine glasses', 'Coffee', 'Private patio or balcony', 'Luggage dropoff allowed', 'Free street parking', 'Barbecue utensils', 'Shampoo', 'Microwave', 'Kitchen', 'Free dryer – In unit', 'Drying rack for clothing', 'Coffee maker: drip coffee maker, espresso machine', 'Dishwasher', 'Hair dryer', 'Cleaning products', 'Hangers', 'Yamaha sound system with aux', 'Central heating', 'Stainless steel oven', 'Room-darkening shades', 'Dining table', 'Body soap', 'Wifi', 'Shower gel', 'Clothing storage', 'Blender', 'Hot water kettle', 'Bed linens', 'Lockbox', 'Private entrance', 'Stainless steel induction stove', 'Exercise equipment: stationary bike', 'Books and reading material', 'Ceiling fan', 'Fire extinguisher', 'Baking sheet']",4,5,1,0,0,0,0,0,10806.68674549064,120.13729977116704,1298.2861650761067,12.48,32.4,4.9747330620969015,9.653391256049945,1.7875394210198994,2.3658782692661795,0,1,0,0,0,9.747945205479452,1.7677797603874583,0.5,0.5
2010-04-29,,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,Merriwood,37.8415,-122.20878,Entire home,Entire home/apt,6,3.0,"[""Coffee maker"", ""Long term stays allowed"", ""Dryer"", ""Dishes and silverware"", ""Portable fans"", ""Dedicated workspace"", ""Essentials"", ""Hot water"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Iron"", ""Toaster"", ""TV with standard cable"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Wine glasses"", ""Private patio or balcony"", ""Oven"", ""High chair"", ""Free street parking"", ""Washer"", ""Microwave"", ""Kitchen"", ""Safe"", ""Dishwasher"", ""Hangers"", ""Heating"", ""Dining table"", ""Stove"", ""Wifi"", ""Clothing storage"", ""Single level home"", ""Logitech  Bluetooth sound system"", ""Hot water kettle"", ""Bed linens"", ""Private entrance"", ""Ceiling fan""]",176.0,45,300,t,0,0,1,1,20,0,0,2014-05-01,4.75,0.0,0.14,OAK,6001404502.0,1.1891366487,413.0,6038.0,13.9166666675,-1.0,"['Coffee maker', 'Long term stays allowed', 'Dryer', 'Dishes and silverware', 'Portable fans', 'Dedicated workspace', 'Essentials', 'Hot water', 'Refrigerator', 'Carbon monoxide alarm', 'Cooking basics', 'Iron', 'Toaster', 'TV with standard cable', 'Smoke alarm', 'Extra pillows and blankets', 'Wine glasses', 'Private patio or balcony', 'Oven', 'High chair', 'Free street parking', 'Washer', 'Microwave', 'Kitchen', 'Safe', 'Dishwasher', 'Hangers', 'Heating', 'Dining table', 'Stove', 'Wifi', 'Clothing storage', 'Single level home', 'Logitech  Bluetooth sound system', 'Hot water kettle', 'Bed linens', 'Private entrance', 'Ceiling fan']",2,6,1,0,0,0,0,0,5077.633429766818,68.40013249420338,347.31079935304666,15.42,29.33333333333333,6.859759004914395,13.397560167748404,2.0617559450186915,2.6670587594313475,0,1,0,0,0,11.41095890410959,1.6920529801324502,0.6666666666666666,0.6666666666666666
2014-01-15,,-1.0,-1.0,0.0,1.0,1.0,1.0,1.0,Forestland,37.84021,-122.19898,Entire home,Entire home/apt,6,6.0,"[""Wifi"", ""TV with standard cable"", ""First aid kit"", ""Dryer"", ""Free parking on premises"", ""Smoke alarm"", ""Essentials"", ""Heating"", ""Hot tub"", ""Shampoo"", ""Washer"", ""Kitchen""]",266.0,5,14,t,24,54,84,359,1,0,0,2014-08-13,4.0,0.0,0.01,OAK,6001404502.0,1.1891366487,413.0,6038.0,13.9166666675,-1.0,"['Wifi', 'TV with standard cable', 'First aid kit', 'Dryer', 'Free parking on premises', 'Smoke alarm', 'Essentials', 'Heating', 'Hot tub', 'Shampoo', 'Washer', 'Kitchen']",2,3,1,0,0,0,0,0,5077.633429766818,68.40013249420338,347.31079935304666,11.7,44.333333333333336,7.487537925465619,13.35101661738661,2.1385989612654788,2.663820784113468,0,1,0,0,0,11.126027397260271,0.1649344780840488,0.75,0.75
2014-01-22,,-1.0,-1.0,0.0,2.0,2.0,1.0,1.0,Caballo Hills,37.77995,-122.16511,Private room in townhouse,Private room,1,1.0,"[""Coffee maker"", ""Long term stays allowed"", ""Free washer \u2013 In unit"", ""Dishes and silverware"", ""Host greets you"", ""BBQ grill"", ""Dedicated workspace"", ""Essentials"", ""Hot water"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Iron"", ""TV with standard cable"", ""First aid kit"", ""Smoke alarm"", ""Private patio or balcony"", ""Oven"", ""Free street parking"", ""Microwave"", ""Kitchen"", ""Free dryer \u2013 In unit"", ""Fast wifi \u2013 243 Mbps"", ""Dishwasher"", ""Free parking on premises"", ""Bathtub"", ""Hangers"", ""Heating"", ""Gym"", ""Stove"", ""Indoor fireplace: electric"", ""Bed linens"", ""Air conditioning""]",65.0,7,365,t,30,60,90,365,9,0,0,2015-08-19,4.78,0.0,0.07,OAK,6001408100.0,3.4506868968,444.0,7552.0,9.125000001,-1.0,"['Coffee maker', 'Long term stays allowed', 'Free washer – In unit', 'Dishes and silverware', 'Host greets you', 'BBQ grill', 'Dedicated workspace', 'Essentials', 'Hot water', 'Refrigerator', 'Carbon monoxide alarm', 'Cooking basics', 'Iron', 'TV with standard cable', 'First aid kit', 'Smoke alarm', 'Private patio or balcony', 'Oven', 'Free street parking', 'Microwave', 'Kitchen', 'Free dryer – In unit', 'Fast wifi – 243 Mbps', 'Dishwasher', 'Free parking on premises', 'Bathtub', 'Hangers', 'Heating', 'Gym', 'Stove', 'Indoor fireplace: electric', 'Bed linens', 'Air conditioning']",3,6,0,0,1,0,0,0,2188.5497658461445,58.79237288135594,128.67003390303074,11.68,65.0,9.704247080137892,8.148617063651429,2.370640586091989,2.2136027272799974,0,1,0,0,0,10.10958904109589,0.9001233045622687,1.0,1.0
2012-07-04,,1.0,0.75,0.0,1.0,1.0,1.0,1.0,Golden Gate,37.83851,-122.28357,Entire home,Entire home/apt,2,1.0,"[""Self check-in"", ""Coffee maker"", ""Long term stays allowed"", ""Free washer \u2013 In unit"", ""Private backyard \u2013 Fully fenced"", ""Clothing storage: walk-in closet, closet, wardrobe, and dresser"", ""Dishes and silverware"", ""Rice maker"", ""Outdoor furniture"", ""Dedicated workspace"", ""Essentials"", ""Hot water"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Radiant heating"", ""Outdoor dining area"", ""Sun loungers"", ""Cooking basics"", ""Toaster"", ""Patio or balcony"", ""Freezer"", ""Window AC unit"", ""First aid kit"", ""Conditioner"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Wine glasses"", ""Coffee"", ""Dryer \u2013\u00a0In unit"", ""Stainless steel gas stove"", ""Free street parking"", ""Bose Bluetooth sound system"", ""Shampoo"", ""Microwave"", ""Kitchen"", ""Drying rack for clothing"", ""Free driveway parking on premises \u2013 1 space"", ""Dishwasher"", ""Hair dryer"", ""Bathtub"", ""Cleaning products"", ""Hangers"", ""Room-darkening shades"", ""Exercise equipment: free weights, yoga mat"", ""Dining table"", ""Housekeeping - available at extra cost"", ""Body soap"", ""Wifi"", ""HDTV with Chromecast"", ""Shower gel"", ""Single level home"", ""Blender"", ""Hot water kettle"", ""Bed linens"", ""Lockbox"", ""Private entrance"", ""Bread maker"", ""Books and reading material"", ""Ceiling fan"", ""Fire extinguisher"", ""Baking sheet"", ""Stainless steel single oven""]",110.0,5,180,t,20,50,80,264,4,3,1,2022-09-26,5.0,0.0,0.11,OAK,6001400900.0,0.1576608462,171.0,2752.0,15.25,0.0,"['Self check-in', 'Coffee maker', 'Long term stays allowed', 'Free washer – In unit', 'Private backyard – Fully fenced', 'Clothing storage: walk-in closet, closet, wardrobe, and dresser', 'Dishes and silverware', 'Rice maker', 'Outdoor furniture', 'Dedicated workspace', 'Essentials', 'Hot water', 'Refrigerator', 'Carbon monoxide alarm', 'Radiant heating', 'Outdoor dining area', 'Sun loungers', 'Cooking basics', 'Toaster', 'Patio or balcony', 'Freezer', 'Window AC unit', 'First aid kit', 'Conditioner', 'Smoke alarm', 'Extra pillows and blankets', 'Wine glasses', 'Coffee', 'Dryer –\xa0In unit', 'Stainless steel gas stove', 'Free street parking', 'Bose Bluetooth sound system', 'Shampoo', 'Microwave', 'Kitchen', 'Drying rack for clothing', 'Free driveway parking on premises – 1 space', 'Dishwasher', 'Hair dryer', 'Bathtub', 'Cleaning products', 'Hangers', 'Room-darkening shades', 'Exercise equipment: free weights, yoga mat', 'Dining table', 'Housekeeping - available at extra cost', 'Body soap', 'Wifi', 'HDTV with Chromecast', 'Shower gel', 'Single level home', 'Blender', 'Hot water kettle', 'Bed linens', 'Lockbox', 'Private entrance', 'Bread maker', 'Books and reading material', 'Ceiling fan', 'Fire extinguisher', 'Baking sheet', 'Stainless steel single oven']",4,5,1,0,0,0,0,0,17455.189835204626,62.13662790697674,1084.6066358357525,13.24,55.0,3.9511523099062353,14.142353055055748,1.5996203393692867,2.717495655685596,0,1,0,0,0,3.0,1.25,1.0,1.0
2014-02-14,,1.0,-1.0,0.0,2.0,4.0,1.0,1.0,Oakmore,37.81003,-122.21205,Private room in home,Private room,1,1.0,"[""Coffee maker"", ""Long term stays allowed"", ""Dryer"", ""Dishes and silverware"", ""Host greets you"", ""Dedicated workspace"", ""Essentials"", ""Hot water"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Iron"", ""TV with standard cable"", ""First aid kit"", ""Smoke alarm"", ""Oven"", ""Free street parking"", ""Shampoo"", ""Washer"", ""Microwave"", ""Kitchen"", ""Dishwasher"", ""Hair dryer"", ""Hangers"", ""Heating"", ""City skyline view"", ""Stove"", ""Wifi"", ""Lake access"", ""Bed linens"", ""Bay view"", ""Fire extinguisher""]",61.0,24,1125,t,24,54,84,359,74,0,0,2014-05-08,4.81,0.0,0.53,OAK,6001404800.0,0.2426275566,315.0,2622.0,14.083333335,2.0,"['Coffee maker', 'Long term stays allowed', 'Dryer', 'Dishes and silverware', 'Host greets you', 'Dedicated workspace', 'Essentials', 'Hot water', 'Refrigerator', 'Carbon monoxide alarm', 'Cooking basics', 'Iron', 'TV with standard cable', 'First aid kit', 'Smoke alarm', 'Oven', 'Free street parking', 'Shampoo', 'Washer', 'Microwave', 'Kitchen', 'Dishwasher', 'Hair dryer', 'Hangers', 'Heating', 'City skyline view', 'Stove', 'Wifi', 'Lake access', 'Bed linens', 'Bay view', 'Fire extinguisher']",4,5,0,0,1,0,0,0,10806.68674549064,120.13729977116704,1298.2861650761067,11.62,61.0,5.229366977560411,9.886502099387258,1.8292747188985476,2.387523682353396,0,1,0,0,0,11.391780821917807,6.052398850320584,1.0,1.0
2014-02-24,,1.0,1.0,0.0,2.0,2.0,1.0,1.0,Glenview,37.804893,-122.224312,Private room in home,Private room,2,0.0,"[""Self check-in"", ""Coffee maker"", ""Dryer"", ""Dishes and silverware"", ""Rice maker"", ""Portable fans"", ""Essentials"", ""Hot water"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Iron"", ""Aveda conditioner"", ""Toaster"", ""Patio or balcony"", ""TV with standard cable"", ""Freezer"", ""First aid kit"", ""Lock on bedroom door"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Central air conditioning"", ""Wine glasses"", ""Coffee"", ""Luggage dropoff allowed"", ""Oven"", ""Free street parking"", ""Washer"", ""Kitchen"", ""Keypad"", ""Dishwasher"", ""Hair dryer"", ""Hangers"", ""Heating"", ""Aveda shampoo"", ""Backyard"", ""Handmade soap from local artisan body soap"", ""Dining table"", ""Stove"", ""Wifi"", ""Shower gel"", ""Blender"", ""Hot water kettle"", ""Bed linens"", ""Fire extinguisher"", ""Baking sheet""]",99.0,1,28,t,0,0,0,0,197,0,0,2014-06-06,4.8,0.0,1.43,OAK,6001404900.0,0.3904181424,459.0,4798.0,15.708333335,1.0,"['Self check-in', 'Coffee maker', 'Dryer', 'Dishes and silverware', 'Rice maker', 'Portable fans', 'Essentials', 'Hot water', 'Refrigerator', 'Carbon monoxide alarm', 'Cooking basics', 'Iron', 'Aveda conditioner', 'Toaster', 'Patio or balcony', 'TV with standard cable', 'Freezer', 'First aid kit', 'Lock on bedroom door', 'Smoke alarm', 'Extra pillows and blankets', 'Central air conditioning', 'Wine glasses', 'Coffee', 'Luggage dropoff allowed', 'Oven', 'Free street parking', 'Washer', 'Kitchen', 'Keypad', 'Dishwasher', 'Hair dryer', 'Hangers', 'Heating', 'Aveda shampoo', 'Backyard', 'Handmade soap from local artisan body soap', 'Dining table', 'Stove', 'Wifi', 'Shower gel', 'Blender', 'Hot water kettle', 'Bed linens', 'Fire extinguisher', 'Baking sheet']",4,5,0,0,1,0,0,0,12289.387912419925,95.66486035848273,1175.6625785328772,11.59,49.5,4.114540411558936,9.290166500584665,1.6320875442541145,2.3311887305298864,0,1,0,0,0,11.312328767123288,16.081441922563418,0.0,0.0
2013-04-15,,1.0,0.94,1.0,1.0,1.0,1.0,1.0,Glenview,37.811,-122.21906,Entire guest suite,Entire home/apt,3,2.0,"[""Self check-in"", ""Laundromat nearby"", ""Coffee maker"", ""Outdoor furniture"", ""Dishes and silverware"", ""Trader Joe\u2019s shampoo"", ""Portable fans"", ""Dedicated workspace"", ""Essentials"", ""Hot water"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Outdoor dining area"", ""Cooking basics"", ""Iron"", ""Children\u2019s dinnerware"", ""Toaster"", ""Portable heater"", ""First aid kit"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Wine glasses"", ""Coffee"", ""Private patio or balcony"", ""Luggage dropoff allowed"", ""High chair"", ""Free street parking"", ""Gas Oven Stove 4 burners oven"", ""Pack \u2019n play/Travel crib"", ""Children\u2019s books and toys"", ""Microwave"", ""Kitchen"", ""With Shampoo conditioner"", ""4 burners stainless steel gas stove"", ""Crib - always at the listing"", ""Free parking on premises"", ""Hair dryer"", ""Bathtub"", ""Cleaning products"", ""Hangers"", ""Central heating"", ""Building staff"", ""Dining table"", ""City skyline view"", ""Outlet covers"", ""Wifi"", ""Shower gel"", ""Trader Joe\u2019s body soap"", ""Blender"", ""Indoor fireplace: electric"", ""Hot water kettle"", ""Bed linens"", ""48 inch HDTV with premium cable"", ""Bay view"", ""Private entrance"", ""Clothing storage: closet"", ""Books and reading material"", ""Fire extinguisher""]",100.0,2,7,t,7,19,40,303,526,54,4,2014-03-25,4.92,0.0,3.75,OAK,6001405000.0,0.3091417758,550.0,3670.0,14.555555556666668,0.0,"['Self check-in', 'Laundromat nearby', 'Coffee maker', 'Outdoor furniture', 'Dishes and silverware', 'Trader Joe’s shampoo', 'Portable fans', 'Dedicated workspace', 'Essentials', 'Hot water', 'Refrigerator', 'Carbon monoxide alarm', 'Outdoor dining area', 'Cooking basics', 'Iron', 'Children’s dinnerware', 'Toaster', 'Portable heater', 'First aid kit', 'Smoke alarm', 'Extra pillows and blankets', 'Wine glasses', 'Coffee', 'Private patio or balcony', 'Luggage dropoff allowed', 'High chair', 'Free street parking', 'Gas Oven Stove 4 burners oven', 'Pack ’n play/Travel crib', 'Children’s books and toys', 'Microwave', 'Kitchen', 'With Shampoo conditioner', '4 burners stainless steel gas stove', 'Crib - always at the listing', 'Free parking on premises', 'Hair dryer', 'Bathtub', 'Cleaning products', 'Hangers', 'Central heating', 'Building staff', 'Dining table', 'City skyline view', 'Outlet covers', 'Wifi', 'Shower gel', 'Trader Joe’s body soap', 'Blender', 'Indoor fireplace: electric', 'Hot water kettle', 'Bed linens', '48 inch HDTV with premium cable', 'Bay view', 'Private entrance', 'Clothing storage: closet', 'Books and reading material', 'Fire extinguisher']",4,5,1,0,0,0,0,0,11871.575721213152,149.86376021798364,1779.1189772935245,12.45,33.333333333333336,4.634533936965637,9.965405760734296,1.7289144354581745,2.394745386268108,0,1,0,0,0,11.512328767123288,42.11845850667834,1.0,0.0
2011-04-13,,-1.0,-1.0,0.0,1.0,3.0,1.0,1.0,Upper Rockridge,37.84535,-122.24218,Entire home,Entire home/apt,4,0.0,"[""Fire extinguisher"", ""Wifi"", ""Dryer"", ""Free parking on premises"", ""Smoke alarm"", ""Gym"", ""Heating"", ""Indoor fireplace"", ""Carbon monoxide alarm"", ""Washer"", ""Kitchen""]",186.0,4,1125,t,0,0,0,0,9,0,0,2015-05-26,4.78,1.0,0.07,OAK,6001404300.0,0.7015541247,203.0,3510.0,13.611111113333331,-1.0,"['Fire extinguisher', 'Wifi', 'Dryer', 'Free parking on premises', 'Smoke alarm', 'Gym', 'Heating', 'Indoor fireplace', 'Carbon monoxide alarm', 'Washer', 'Kitchen']",3,3,1,0,0,0,0,0,5003.177768359574,57.83475783475783,289.35757463732006,14.46,46.5,5.219604397537922,13.910855582210653,1.8277063030464091,2.702089510243019,0,1,0,0,0,10.342465753424657,0.8816425120772947,0.0,0.0
